PE,DEN,AC,GR,CNL,classification
0.962096679,0.175737081,0.360379162,0.05131828,0.783576376,2
0.899652588,0.587551516,0.277669699,0.073631735,0.81831773,2
0.943276772,0.261756314,0.429850851,0.035797499,0.828240386,2
0.976104127,0.038571278,0.405580924,0.021140465,0.904717984,2
0.981762581,0.121208919,0.127657767,0.158318893,0.732017948,2
0.934158062,0.485998098,0.236538091,0.25029458,0.61011275,2
0.941023098,0.384550354,0.187282353,0.316893711,0.606791132,2
0.8906795,0.626862517,0.253331014,0.068571886,0.848093737,2
0.959967824,0.142555215,0.400122145,0.038116819,0.839790696,2
0.936730717,0.3960689,0.297481196,0.165937992,0.633354031,2
0.971229258,0.249815069,0.169886793,0.240164218,0.704695478,2
0.904090591,0.577406742,0.317911508,0.086052091,0.73445139,2
0.950093267,0.358131671,0.15847715,0.188779291,0.66293914,2
0.94134208,0.419634365,0.260135276,0.271085815,0.529935758,2
0.896088316,0.61999366,0.325581301,0.19439631,0.644420063,2
0.933228855,0.500369862,0.168713877,0.215659407,0.63037,2
0.982830475,0.140124696,0.110099078,0.194601584,0.698777653,2
0.939767976,0.2772905,0.446093717,0.027450614,0.856211908,2
0.992413788,0.017436331,0.143204973,0.095001466,0.846898115,2
0.946272424,0.340166966,0.151517848,0.214049212,0.634396934,2
0.933048561,0.498467716,0.173373186,0.214449095,0.632839612,2
0.89772483,0.599598436,0.310793121,0.164562395,0.671788751,2
0.894458737,0.613019127,0.274648428,0.078667591,0.829271233,2
0.897315702,0.593363627,0.292621009,0.121039162,0.717967885,2
0.895186847,0.598224664,0.248798435,0.089818986,0.791137931,2
0.947749447,0.373982881,0.157030554,0.178233052,0.805316599,2
0.903549709,0.157878051,0.982109658,0.044917491,0.937333341,2
0.945828624,0.327380323,0.199316203,0.521244435,0.598849792,2
0.927501057,0.453344605,0.412037355,0.165244862,0.725772583,2
0.930288678,0.497410969,0.26720513,0.201018368,0.672007781,2
0.958289705,0.297474374,0.113745903,0.534605849,0.591501239,2
0.910789202,0.540420585,0.437689166,0.047596705,0.807233612,2
0.95269366,0.271055691,0.1295587,0.508402868,0.613894532,2
0.945572052,0.198985523,0.443786982,0.013705313,0.890155511,2
0.920067402,0.343231533,0.740910911,0.115459465,0.770623472,2
0.916003856,0.572968403,0.312313867,0.221484365,0.588776427,2
0.901982539,0.586811793,0.377120855,0.061619258,0.809301335,2
0.930309481,0.531332558,0.223715556,0.23762363,0.514207805,2
0.896199266,0.539997887,0.125596401,0.759579857,0.142435733,3
0.859495593,0.661735179,0.169811295,0.552067394,0.486475407,3
0.800581101,0.701151855,0.143679532,0.444434966,0.445944833,3
0.826092685,0.602768678,0.319165315,0.541699768,0.698403895,3
0.812945101,0.39807672,0.233538391,0.523449122,0.474129356,3
0.782738941,0.708337736,0.143660658,0.42820506,0.451376372,3
0.823166377,0.468984466,0.203285244,0.582554451,0.393184755,3
0.771442836,0.713304449,0.144363059,0.430758977,0.448890684,3
0.848248029,0.680967981,0.152897035,0.516789742,0.392127785,3
0.861464957,0.660044383,0.17307389,0.553706913,0.504831719,3
0.815808999,0.454401353,0.271393923,0.487139772,0.594254183,3
0.847776491,0.670717531,0.153696506,0.544448295,0.385906533,3
0.822590823,0.319032019,0.308507956,0.366047293,0.669616537,3
0.839330416,0.646623692,0.145553502,0.750766442,0.360866796,3
0.854488971,0.486526472,0.156434658,0.650675802,0.212593615,3
0.890700303,0.519179964,0.13841624,0.852813841,0.200402292,3
0.835051904,0.638803762,0.132160687,0.787635627,0.353522262,3
0.855723291,0.636373243,0.192286796,0.621583002,0.566718711,3
0.696697155,0.641974004,0.009744641,1,0.25276048,3
0.839163991,0.676423967,0.154274875,0.558284237,0.383477109,3
0.810441789,0.370812639,0.256216119,0.470573965,0.54490213,3
0.849260448,0.6930149,0.155066256,0.475711125,0.405727732,3
0.848775042,0.289760118,0.301742792,0.344997467,0.660766926,3
0.827590511,0.327485998,0.274117246,0.405142492,0.605543264,3
0.851271419,0.645778294,0.170568972,0.799597451,0.340527159,3
0.904284753,0.514741625,0.08118602,0.577097385,0.053652273,3
0.819283124,0.507238719,0.296328503,0.500394551,0.670647384,3
0.87451546,0.542428405,0.152363156,0.881592066,0.231080541,3
0.905484401,0.535559548,0.077582337,0.613004185,0.059556032,3
0.893411646,0.52467505,0.129378044,0.873215857,0.223643572,3
0.852491869,0.681602029,0.155160629,0.515798033,0.399711443,3
0.929914222,0.518757265,0.018015722,0.804729279,0.033441241,3
0.826224438,0.704216422,0.153580562,0.512881555,0.405169105,3
0.882379047,0.527528268,0.149356716,0.868201328,0.21064445,3
0.821869648,0.596533869,0.096517518,0.950027992,0.293188573,3
0.753871118,0.660467082,0.10009289,0.93203327,0.312631996,3
0.869044234,0.547817817,0.132489643,0.733643465,0.163910708,3
0.851444778,0.662897601,0.149929692,0.745698595,0.382799925,3
0.818617423,0.425023777,0.293696856,0.444858841,0.631493281,3
0.826737582,0.497939343,0.185853283,0.606344806,0.382363875,3
0.848643289,0.299799218,0.286102561,0.363735971,0.633661476,3
0.723685762,0.734228046,0.142626604,0.375081976,0.467056098,3
0.73930892,0.713621473,0.139798124,0.652800512,0.386033128,3
0.860403997,0.632357603,0.201418015,0.620649943,0.588967324,3
0.915650202,0.518334566,0.055571958,0.597933939,0.033742658,3
0.916933062,0.524252351,0.054796755,0.609506545,0.037944415,3
0.85337947,0.664060023,0.16157257,0.553576284,0.438893678,3
0.824560187,0.577512417,0.244256418,0.616600464,0.653010455,3
0.819622908,0.428722392,0.22002424,0.553032444,0.420243987,3
0.820475837,0.690478707,0.156283662,0.396611661,0.459930594,3
0.818506473,0.698404312,0.146602385,0.46823865,0.430351513,3
0.82592626,0.684349572,0.157070999,0.624070273,0.386979578,3
0.830073019,0.592623904,0.170168563,0.695020127,0.363458984,3
0.847256413,0.471626334,0.167438499,0.635736184,0.257768025,3
0.730682551,0.69322625,0.096954328,0.895617286,0.325888327,3
0.877698341,0.553312903,0.137151647,0.766961691,0.154203063,3
0.853018882,0.697981613,0.156558691,0.464029218,0.408565073,3
0.864356594,0.531860932,0.132008343,0.704372051,0.158754463,3
0.83873406,0.619359611,0.313144346,0.583447522,0.698279309,3
0.909547948,0.52890204,0.069296426,0.611026099,0.049506781,3
0.821682419,0.712036352,0.157112793,0.508354883,0.406314491,3
0.69244638,0.661629504,0.060765146,0.988395404,0.218169835,3
0.852138216,0.661418155,0.149213809,0.752640559,0.382824039,3
0.493492084,0.779668181,0.111563201,0.742566181,0.317312001,3
0.824331352,0.656557117,0.163307677,0.716011303,0.472700638,3
0.904610669,0.546232696,0.093566353,0.664349124,0.0809868,3
0.828609865,0.705695868,0.160004638,0.533878062,0.390654859,3
0.84935753,0.358237345,0.216861411,0.460784836,0.481556278,3
0.864682509,0.585966395,0.109296911,0.939902962,0.304246567,3
0.814858989,0.713410124,0.150977228,0.491813068,0.41728206,3
0.81546228,0.610588608,0.100969206,0.937018475,0.303382505,3
0.784264505,0.708126387,0.143480002,0.41899976,0.45604432,3
0.784964877,0.557645567,0.048322797,0.994950814,0.290566242,3
0.858878433,0.630666808,0.203327037,0.630980246,0.596169188,3
0.840155607,0.292401987,0.353868803,0.316677775,0.703003523,3
0.836258486,0.641128606,0.171028701,0.73962571,0.365739708,3
0.835128182,0.626017119,0.189709076,0.670637946,0.602932991,3
0.844773905,0.627285216,0.188706031,0.656463437,0.574595749,3
0.852471066,0.499735813,0.153496975,0.672797313,0.211381918,3
0.775118058,0.644721547,0.107212625,0.925405881,0.318575944,3
0.883384532,0.521927507,0.147885852,0.886451974,0.239078145,3
0.896587592,0.460636162,0.10518766,0.57581776,0.07734166,3
0.91751555,0.540948959,0.06554579,0.783031644,0.10987664,3
0.813527588,0.38803762,0.266346339,0.47530591,0.57266266,3
0.828249277,0.609214837,0.235371916,0.648732372,0.661643046,3
0.818742242,0.711825003,0.150988013,0.493588547,0.416639037,3
0.855099196,0.345979076,0.219377114,0.443184666,0.497229975,3
0.842922425,0.61576667,0.118608787,0.863570686,0.329089378,3
0.891275857,0.523406953,0.137339044,0.825813761,0.170762927,3
0.904978191,0.528267991,0.0793498,0.596936899,0.056971882,3
0.885395502,0.535348198,0.1441851,0.819524939,0.166287886,3
0.852769245,0.466342597,0.165108845,0.624539468,0.240319985,3
0.909596488,0.52890204,0.069235757,0.611359335,0.04936411,3
0.849704249,0.379477967,0.204067188,0.499781397,0.424984276,3
0.891275857,0.522244531,0.137293206,0.834848444,0.181053313,3
0.679881283,0.708971785,0.098241839,0.912052465,0.302249176,3
0.855466718,0.733488323,0.162947714,0.377060062,0.447391635,3
0.00967346,0.979393427,0.077552677,0.45618352,0.374830453,1
0.076624899,0.948853429,0.113152704,0.460089041,0.433950435,1
0.916142543,0.499947163,0.223087304,0.16652182,0.701681305,1
0.487438371,0.818239459,0.200331383,0.340566767,0.520845013,1
0.855924388,0.515269999,0.253514367,0.350662472,0.549700693,1
0.855106131,0.712036352,0.191399693,0.20721655,0.504606661,1
0.89408428,0.520342386,0.486261377,0.239180507,0.585052919,1
0.172887961,0.902039522,0.129042348,0.382861027,0.392684402,1
0.339111983,0.857022086,0.160666594,0.360579563,0.424596453,1
0.293553107,0.795413717,0.203546791,0.496712964,0.421335118,1
0.018237419,0.97231322,0.08393361,0.462501666,0.39309232,1
0.039567572,0.961111698,0.095707262,0.470525979,0.404556223,1
0.046342461,0.957835781,0.10075889,0.469363653,0.40001487,1
0.949912974,0.351474163,0.246902895,0.195619951,0.746594487,1
0.88619989,0.568952763,0.282732113,0.305998241,0.603457457,1
0.80479027,0.709394484,0.427955311,0.366601797,0.495051733,1
0.263991845,0.835358766,0.205378967,0.474767402,0.449979805,1
0.108287277,0.897495509,0.106918722,0.476596198,0.449650256,1
0.757345242,0.773222023,0.204412322,0.273791688,0.495154215,1
0.01940933,0.954031491,0.078805135,0.383564821,0.317697815,1
0.866610267,0.52689422,0.25882215,0.384385913,0.539205344,1
0.001747464,0.985099863,0.067857918,0.398587081,0.299303324,1
0.039151509,0.957096058,0.099075014,0.450907734,0.378907624,1
0.774923895,0.734333721,0.414264548,0.364749007,0.50103788,1
0.364103489,0.759167283,0.234882526,0.498016582,0.425968906,1
0.036509511,0.952235021,0.081833147,0.312345712,0.3231816,1
0.949302748,0.371446687,0.218409121,0.118941111,0.643160139,1
0.880957499,0.72672514,0.19263867,0.146402389,0.349826886,1
0.546297388,0.874986791,0.142038798,0.184719149,0.347140253,1
0.042896074,0.9602663,0.096859955,0.468966437,0.413562571,1
0.832139464,0.671457255,0.370117062,0.414870305,0.489573977,1
0.940447545,0.362252985,0.445419628,0.230694996,0.689733125,1
0.022231622,0.971150798,0.085680851,0.46676175,0.406181867,1
0.626535098,0.844763817,0.316997443,0.43259044,0.507807712,1
0.012481884,0.979393427,0.076815223,0.473445123,0.39775625,1
0.910088829,0.514001902,0.210534405,0.134824451,0.675220889,1
0.952402416,0.42777132,0.53895632,0.128130415,0.670335919,1
0.172818617,0.893902568,0.13846747,0.47058996,0.472505722,1
0.746486003,0.76445102,0.335791065,0.43836208,0.460983545,1
0.871686233,0.508401141,0.258383991,0.370166085,0.546145978,1
0.799728172,0.755891366,0.217028585,0.232550452,0.604016084,1
0.055932709,0.949276128,0.110844621,0.446125137,0.395417252,1
0.479519309,0.889464229,0.132969595,0.191391858,0.344716859,1
0.928360921,0.457994294,0.204299075,0.11188718,0.381638464,1
0.573112635,0.800274754,0.296852945,0.475497854,0.433212967,1
0.016344334,0.988481454,0.081074122,0.482181227,0.460475154,1
0.003418649,0.983831766,0.071307909,0.430545707,0.321710684,1
0.890055406,0.66353165,0.182640571,0.193082029,0.40289441,1
0.822195563,0.663108951,0.440355865,0.328458319,0.522661555,1
0.833318309,0.729367008,0.201412622,0.206712698,0.578791478,1
0.931079198,0.422064884,0.408998559,0.183303564,0.677174072,2
0.938700081,0.418260594,0.040968478,0.129538002,0.407612594,2
0.979203794,0.028109479,0.39829671,0.019898163,0.909217139,2
0.972096055,0.124907535,0.301280366,0.058140279,0.80975748,2
0.913264775,0.531755257,0.388984834,0.050902402,0.793048916,2
0.984099467,0.096586706,0.129406356,0.146093146,0.752030045,2
0.897808042,0.593046603,0.301238572,0.126019034,0.704874319,2
0.892586454,0.616506393,0.249965958,0.076241636,0.833613651,2
0.914658586,0.284370707,0.837925907,0.081053558,0.818305673,2
0.919075786,0.328754095,0.75589323,0.113449388,0.761269489,2
0.901469395,0.58607207,0.42740795,0.05627416,0.814698713,2
0.960494837,0.222445313,0.319321704,0.085654875,0.698016072,2
0.917973219,0.320405791,0.769337275,0.113150809,0.764767939,2
0.933138708,0.483250555,0.247030972,0.215862014,0.652102184,2
0.991019978,0.053471415,0.140028662,0.127463944,0.782599784,2
0.965702557,0.082320617,0.427771958,0.01984218,0.892840134,2
0.93988586,0.407270422,0.111005054,0.196550345,0.43262219,2
0.934421569,0.464229103,0.154982669,0.202927141,0.611467118,2
0.900491648,0.586706119,0.320421818,0.146437045,0.676165329,2
0.906378936,0.582162105,0.328349114,0.195945189,0.614063326,2
0.931134673,0.389200042,0.16337239,0.113993229,0.900468001,2
0.950010055,0.276128078,0.153924348,0.512838901,0.630460425,2
0.889743359,0.630561133,0.243005308,0.099365519,0.800636593,2
0.93675152,0.368487795,0.425543417,0.050873077,0.744138941,2
0.899077034,0.604776498,0.327675024,0.195350697,0.641914281,2
0.936931814,0.44140336,0.057813981,0.144952147,0.409437174,2
0.926169657,0.452710557,0.400362121,0.153770894,0.736322187,2
0.926564916,0.548240516,0.294602833,0.252379302,0.594700281,2
0.911558918,0.539575188,0.43729415,0.048156541,0.80509154,2
0.894361656,0.653598225,0.195801499,0.158161606,0.484729197,2
0.971548239,0.165909331,0.187008673,0.115856682,0.708300429,2
0.937881824,0.459685089,0.216140135,0.247122177,0.595118246,2
0.997226248,0.00781993,0.114990273,0.082690411,0.879167847,2
0.9909437,0.007291557,0.3149927,0.032587774,0.929221198,2
0.955405002,0.345239353,0.156624752,0.227573245,0.857723014,2
0.909755979,0.550671035,0.350964825,0.056572739,0.790342189,2
0.893883183,0.605093522,0.247830442,0.103822879,0.778930531,2
0.994556512,0.004649688,0.217059594,0.056068886,0.918434479,2
0.998710205,0.000105675,0.238843478,0.016104609,0.973191949,2
0.96376093,0.309732643,0.16024731,0.261600597,0.847105088,2
0.929747797,0.535559548,0.21478117,0.231428114,0.507516342,2
0.894992684,0.607207017,0.295163676,0.133539495,0.703976096,2
0.98875937,0.019972525,0.242459295,0.062264402,0.888807171,2
0.910213648,0.568847089,0.332122668,0.188323425,0.614187912,2
0.930711675,0.451019761,0.365030381,0.188024846,0.689510076,2
0.936945683,0.451970834,0.188483581,0.260081043,0.607460278,2
0.983225735,0.157878051,0.132992514,0.191007971,0.693870579,2
0.942645743,0.373348832,0.055722955,0.141763749,0.416673197,2
0.916468459,0.585438022,0.230136935,0.215614087,0.537967523,2
0.934976319,0.49297263,0.165630591,0.228484978,0.602326137,2
0.616327691,0.73676424,0.13747521,0.476580203,0.397750222,3
0.832819033,0.693648949,0.145445647,0.698043241,0.390407697,3
0.831300404,0.303709183,0.342947201,0.331145531,0.693673654,3
0.911877899,0.490542111,0.068135643,0.54910293,0.031590539,3
0.883980889,0.528479341,0.106378102,0.953197729,0.259297216,3
0.902953352,0.335411603,0.141763769,0.409461225,0.232856893,3
0.845356392,0.661735179,0.156688116,0.567977393,0.385603106,3
0.826515682,0.527739617,0.060173295,0.990754712,0.294024503,3
0.862241608,0.523089929,0.042297783,0.996302418,0.281463441,3
0.820940441,0.367853746,0.309911411,0.404180107,0.645388617,3
0.828387965,0.301595688,0.331799105,0.336543947,0.688047198,3
0.918937098,0.506393321,0.04228565,0.968763829,0.193079862,3
0.865258063,0.703159675,0.162372041,0.456143531,0.439532683,3
0.878655285,0.425657825,0.152096217,0.560270321,0.209014788,3
0.682447004,0.740251506,0.146049632,0.379560662,0.461952099,3
0.822472939,0.562823629,0.257805622,0.586798539,0.656374272,3
0.890090078,0.519074289,0.139757678,0.848313828,0.193298891,3
0.827216054,0.70083483,0.152758173,0.515888673,0.404815442,3
0.903875625,0.541477333,0.108227805,0.765652742,0.138264118,3
0.814761908,0.446475748,0.227568653,0.549625443,0.457874928,3
0.887663045,0.652013104,0.191208252,0.126128336,0.768732581,2
0.910844677,0.271795414,0.796532752,0.069963477,0.83799224,2
0.99681712,0.009088027,0.125612579,0.092244941,0.86123352,2
0.980569867,0.177216528,0.139643083,0.193863133,0.694133817,2
0.921218509,0.575504597,0.139347832,0.200578497,0.453624944,2
0.948477557,0.371023988,0.163941322,0.16466903,0.732516292,2
0.975708867,0.220648843,0.149352672,0.269992802,0.699179542,2
0.992164151,0.04956145,0.127100969,0.123481112,0.798651258,2
0.962041204,0.24157244,0.143715933,0.191631788,0.64858565,2
0.937375615,0.462115608,0.124861643,0.206550079,0.432266517,2
0.901233626,0.544647575,0.088667068,0.632595772,0.074417913,3
0.801336948,0.705590193,0.143428771,0.486494628,0.425106852,3
0.849142564,0.588925288,0.097760539,0.94937485,0.291864346,3
0.811974287,0.418154919,0.244485609,0.525072645,0.504709142,3
0.844968067,0.618302864,0.281572678,0.633030311,0.690534895,3
0.861527367,0.484941351,0.151182151,0.646900909,0.189499024,3
0.844947264,0.625488746,0.192476889,0.661440644,0.588008817,3
0.794145996,0.695128395,0.139489391,0.683052971,0.388982998,3
0.906482952,0.544964599,0.091664071,0.667945403,0.07960229,3
0.851340762,0.617668815,0.166175255,0.795878542,0.30277967,3
0.862262411,0.616083694,0.125902438,0.883674122,0.3203744,3
0.83559972,0.552150481,0.163917055,0.682506465,0.320292013,3
0.844108204,0.537356018,0.014014326,0.999922689,0.305940532,3
0.821786435,0.537250343,0.252063726,0.57868092,0.637031321,3
0.894583556,0.501109585,0.099482164,0.604979873,0.077777711,3
0.862421902,0.664165698,0.170458421,0.540564101,0.492206354,3
0.834850807,0.658564937,0.174089069,0.63328357,0.486348812,3
0.802765431,0.705590193,0.143915464,0.477331983,0.428657548,3
0.850328343,0.609003487,0.162630891,0.783356882,0.294820245,3
0.823790471,0.58025996,0.254909733,0.602777852,0.661622951,3
0.821321832,0.384761703,0.310499217,0.408229586,0.652821567,3
0.92356233,0.526577195,0.041816483,0.691149263,0.033569845,3
0.872455949,0.562295255,0.111653529,0.946740956,0.290532082,3
0.851583466,0.337630772,0.231989333,0.426549545,0.52719487,3
0.832555527,0.687625489,0.161826028,0.611431313,0.37352833,3
0.83123106,0.615660995,0.319321704,0.553696249,0.699294081,3
0.816405356,0.693120575,0.164303982,0.564093199,0.395668433,3
0.899506966,0.48134841,0.095835339,0.576473568,0.061000826,3
0.822514545,0.480503012,0.318928036,0.458609475,0.690022486,3
0.805178595,0.707175314,0.145397113,0.480341766,0.425812169,3
0.875430798,0.352953609,0.190725604,0.463871931,0.373003864,3
0.815198774,0.713832823,0.152380683,0.497390099,0.414563277,3
0.832042383,0.676423967,0.153147797,0.483466183,0.420141505,3
0.82659196,0.65930466,0.163399354,0.712025806,0.474959258,3
0.832673412,0.700306457,0.162963892,0.398357815,0.443220021,3
0.857651048,0.667018916,0.163453281,0.542001013,0.452937713,3
0.776678293,0.642502378,0.106607293,0.92801045,0.315513545,3
0.872130033,0.549614287,0.104471777,0.958060302,0.286601601,3
0.796961355,0.662369228,0.113660968,0.837322385,0.356269178,3
0.855799569,0.666279193,0.162037692,0.54645304,0.444980297,3
0.819401008,0.55436965,0.288096519,0.535728186,0.675671005,3
0.820565984,0.326217901,0.303828425,0.376724161,0.661900255,3
0.812466628,0.375145303,0.269491642,0.463909253,0.578936158,3
0.881748019,0.556483145,0.131200783,0.741337208,0.144788797,3
0.762712452,0.731797527,0.143337095,0.362610967,0.479273544,3
0.864814263,0.331078939,0.223052251,0.426650849,0.505764103,3
0.892378423,0.522244531,0.134734361,0.847284796,0.197587054,3
0.908438447,0.469407165,0.081430041,0.535613553,0.036807067,3
0.754557621,0.741836627,0.14531083,0.350481192,0.481186539,3
0.825288297,0.611539681,0.107866492,0.916624457,0.312294408,3
0.92400613,0.49899609,0.027860129,0.976716163,0.142727103,3
0.840835177,0.554158301,0.078485617,0.977483938,0.280428575,3
0.854378021,0.701680228,0.15738917,0.455047853,0.412045438,3
0.883654973,0.542956779,0.110117952,0.672970595,0.116316922,3
0.815961556,0.678326112,0.14139302,0.684665831,0.384210558,3
0.923416708,0.462115608,0.035291294,0.527178694,0.005855533,3
0.896247807,0.513579203,0.056308064,0.984628509,0.255758577,3
0.871304842,0.269153545,0.331916397,0.314598384,0.694901427,3
0.92064989,0.53872979,0.053711471,0.751432913,0.069739917,3
0.822743379,0.632780302,0.175023357,0.677275999,0.4484687,3
0.824268943,0.616189369,0.171034094,0.687915545,0.403093345,3
0.817341497,0.713938497,0.153963445,0.499712084,0.412260449,3
0.809262945,0.537673042,0.061138592,0.99074938,0.299482165,3
0.874064726,0.631723555,0.212606557,0.5861374,0.615060012,3
0.914873552,0.521399133,0.057610406,0.602151369,0.03676085,3
0.807619497,0.385290077,0.248296912,0.499845379,0.515586287,3
0.822403595,0.43178696,0.214434688,0.557889686,0.40872181,3
0.841875334,0.413505231,0.193698339,0.548601743,0.376196878,3
0.89542955,0.543590827,0.123181811,0.728135747,0.122319145,3
0.827243792,0.328437071,0.33272126,0.353730906,0.68246696,3
0.896781754,0.136531755,0.65707437,0.016733758,0.927724159,2
0.956403553,0.249286696,0.328481235,0.10257791,0.666017615,2
0.950252758,0.273169185,0.133634247,0.416176588,0.579898684,2
0.943789916,0.397336997,0.157220647,0.178779558,0.882105661,2
0.997274789,0.004226989,0.119862594,0.078819546,0.866998628,2
0.943061806,0.408010145,0.137777203,0.217981392,0.617115678,2
0.980382639,0.164641234,0.121867336,0.229167444,0.707430337,2
0.966943811,0.211138117,0.138088632,0.194271014,0.655839759,2
0.915490711,0.5445419,0.367277796,0.063117486,0.708599836,2
0.942451581,0.306034027,0.17343655,0.447799312,0.630538793,2
0.907987712,0.56039311,0.325869812,0.148353816,0.648780566,2
0.905082207,0.566627919,0.316482438,0.11175122,0.689065988,2
0.939802648,0.439184191,0.213091901,0.24853243,0.475292827,2
0.923368167,0.35253091,0.636873248,0.151126336,0.721727563,2
0.947784119,0.337525098,0.124569088,0.227527925,0.631232053,2
0.891664182,0.637747015,0.315805652,0.174415505,0.682802538,2
0.933610246,0.499418789,0.157408044,0.216176588,0.619193448,2
0.950772837,0.276867801,0.154324758,0.515675402,0.625081131,2
0.943228231,0.408221494,0.159655459,0.209194636,0.630832173,2
0.973046065,0.188629399,0.146038846,0.19166911,0.666634515,2
0.893238286,0.61798584,0.266131979,0.077883821,0.834393317,2
0.892267473,0.611434006,0.240474775,0.090269521,0.808889398,2
0.899805144,0.607629716,0.327747826,0.204188105,0.622460811,2
0.916898391,0.299059495,0.868498573,0.121708299,0.798349841,2
0.905186223,0.602980027,0.291764915,0.217682813,0.582438626,2
0.959315993,0.212300539,0.353258078,0.060707526,0.748788805,2
0.996220763,0.00982775,0.12784112,0.094708219,0.850133327,2
0.89699672,0.082214942,0.975752992,0.017410893,0.963862079,2
0.949275011,0.321779563,0.19592688,0.198491109,0.642788391,2
0.933846015,0.336045651,0.461158275,0.028644931,0.851736867,2
0.924935337,0.472154708,0.369695082,0.163261443,0.623704659,2
0.934386897,0.49096481,0.196532213,0.239668364,0.613140989,2
0.963358736,0.24157244,0.140275379,0.203838874,0.654423097,2
0.916801309,0.566099546,0.337879395,0.231460105,0.606670565,2
0.938006643,0.362887034,0.290462574,0.317402895,0.639326111,2
0.89403574,0.642925077,0.288189543,0.189736344,0.581869953,2
0.977081874,0.215576456,0.140085286,0.324395511,0.798357879,2
0.94010776,0.405685301,0.197351906,0.292916744,0.59535737,2
0.968691274,0.110007397,0.357752908,0.043112687,0.844611363,2
0.980250886,0.02567896,0.399998113,0.023990296,0.911228597,2
0.968316818,0.26746275,0.176340529,0.237716936,0.731977759,2
0.967491627,0.190742893,0.219219377,0.112132441,0.693137131,2
0.889174739,0.630244109,0.235735924,0.097651356,0.831495693,2
0.988010457,0.013209342,0.332403089,0.03476047,0.919384948,2
0.996941938,0.003275917,0.123425832,0.082525126,0.883715229,2
0.946320965,0.315439079,0.085327628,0.179150116,0.434804451,2
0.924082408,0.377787171,0.622508396,0.138969902,0.737501733,2
0.923638608,0.564725774,0.113295611,0.187592973,0.429899387,2
0.89699672,0.615872345,0.325935872,0.195097438,0.642665815,2
0.962783183,0.253196661,0.14716188,0.204958545,0.659713975,2
0.907502306,0.567261968,0.323351412,0.075708459,0.737698659,2
0.997725523,0.002430519,0.114449653,0.074924689,0.886026095,2
0.988655354,0.022403043,0.229417007,0.066292554,0.878780024,2
0.948006019,0.37419423,0.152717728,0.187798246,0.831600184,2
0.999223349,0.000634048,0.085091696,0.044229693,0.919491449,2
0.905061404,0.605833245,0.287264692,0.216717763,0.575409576,2
0.992497001,0.018810103,0.140929246,0.102439284,0.838341884,2
0.986595844,0.077565254,0.132774108,0.138471382,0.765262263,2
0.992212691,0.023459791,0.143341139,0.113787956,0.822830951,2
0.906323461,0.186410229,0.936907896,0.041483831,0.893798641,2
0.947742513,0.296523301,0.089463843,0.200061315,0.446025211,2
0.900720482,0.129768572,0.989354775,0.038799286,0.960550508,2
0.889486787,0.642608052,0.238585975,0.139457759,0.730488758,2
0.913736313,0.283525309,0.939017797,0.116243235,0.832321576,2
0.912002718,0.357708972,0.981560949,0.176321612,0.777558078,2
0.942784431,0.244425658,0.432024116,0.028063768,0.854180356,2
0.930871166,0.494240727,0.273608982,0.239708352,0.614937436,2
0.935531069,0.484730001,0.133450895,0.210764842,0.436578793,2
0.919089655,0.583958576,0.14510321,0.200191944,0.456462286,2
0.988828714,0.074500687,0.098105673,0.145789235,0.725145635,2
0.912973531,0.608897813,0.080575295,0.158260244,0.414543182,2
0.911572787,0.311846138,0.580443848,0.06730559,0.840307124,2
0.938720884,0.32061714,0.432642931,0.040617419,0.808802992,2
0.93306243,0.445841699,0.295836417,0.211023433,0.654272389,2
0.949198732,0.276973476,0.178347968,0.448812348,0.624530543,2
0.917446207,0.302652436,0.884190034,0.148367146,0.789032029,2
0.964308746,0.066152383,0.41788441,0.004236091,0.910784509,2
0.919755355,0.395012153,0.53358787,0.108624137,0.779491167,2
0.958539342,0.283630984,0.14308903,0.206331476,0.65692687,2
0.950786705,0.293881433,0.067597719,0.194990803,0.453472226,2
0.948588507,0.284899081,0.173925939,0.459729146,0.639675755,2
0.889174739,0.637958364,0.22715611,0.113369412,0.762258138,2
0.970334723,0.211138117,0.150319316,0.194868172,0.66632707,2
0.904728554,0.631089506,0.164081533,0.180667004,0.462076685,2
0.919637471,0.326746275,0.742500415,0.131622724,0.752456048,2
0.94989217,0.264186833,0.148891594,0.490093573,0.625448861,2
0.935856985,0.461375885,0.221570602,0.202892485,0.664781804,2
0.93379054,0.492338582,0.288580515,0.254802591,0.586547948,2
0.93217483,0.503328754,0.215716807,0.214134521,0.665364544,2
0.907169455,0.196343654,0.921715262,0.046706299,0.881571148,2
0.811703847,0.377047448,0.247969305,0.487720935,0.520320547,3
0.730994598,0.715523618,0.142455385,0.51776279,0.408253608,3
0.883849136,0.556694494,0.120835979,0.697781984,0.124967598,3
0.806100867,0.707492339,0.154800665,0.522961265,0.406776664,3
0.835724539,0.531755257,0.062345212,0.990098904,0.288914476,3
0.882718832,0.526577195,0.138671046,0.913606675,0.2682051,3
0.88844663,0.388883018,0.148307833,0.495236064,0.21880683,3
0.827216054,0.345133679,0.258037509,0.437239743,0.560670272,3
0.8520342,0.640388883,0.181579554,0.613481379,0.530084457,3
0.828644537,0.32885977,0.336552786,0.350742449,0.688073321,3
0.721383547,0.717003065,0.141310781,0.513620005,0.407560349,3
0.817320694,0.469829864,0.234382352,0.546335742,0.513301544,3
